latitude,longitude,name
30.0311961,-100.6630551,fiftymilemex
30.1373905,-100.6622201,fiftymilemex
30.1135917,-100.6607627,fiftymilemex
30.1298909,-100.6562651,fiftymilemex
30.0765937,-100.6516841,fiftymilemex
30.0340960,-100.6452378,fiftymilemex
30.0283963,-100.5945718,fiftymilemex
30.0223966,-100.5851076,fiftymilemex
30.0009977,-100.5714351,fiftymilemex
29.9848986,-100.5568309,fiftymilemex
29.9830987,-100.5512416,fiftymilemex
29.9870985,-100.5390178,fiftymilemex
29.9786989,-100.5248678,fiftymilemex
29.9805988,-100.5119565,fiftymilemex
29.9798988,-100.4978606,fiftymilemex
29.9688994,-100.4694261,fiftymilemex
29.9512004,-100.4664312,fiftymilemex
29.9398010,-100.4526989,fiftymilemex
29.9209020,-100.4484110,fiftymilemex
29.9249018,-100.4472873,fiftymilemex
29.9169022,-100.4467348,fiftymilemex
29.8982032,-100.4268456,fiftymilemex
29.8844039,-100.4239273,fiftymilemex
29.8912035,-100.4232870,fiftymilemex
29.8796042,-100.4206557,fiftymilemex
29.8757044,-100.4145788,fiftymilemex
29.8732045,-100.4036936,fiftymilemex
29.8648049,-100.3826433,fiftymilemex
29.8622051,-100.3819586,fiftymilemex
29.8572054,-100.3735882,fiftymilemex
29.8581053,-100.3597829,fiftymilemex
29.8520056,-100.3531189,fiftymilemex
29.8439061,-100.3510668,fiftymilemex
29.8418062,-100.3486792,fiftymilemex
29.8418062,-100.3461792,fiftymilemex
29.8371064,-100.3380069,fiftymilemex
29.8363065,-100.3299117,fiftymilemex
29.8348065,-100.3279205,fiftymilemex
29.8294068,-100.3268524,fiftymilemex
29.8270070,-100.3176666,fiftymilemex
29.8236071,-100.3165866,fiftymilemex
29.8197073,-100.3091096,fiftymilemex
29.8210073,-100.3036020,fiftymilemex
29.8178074,-100.2964208,fiftymilemex
29.8087079,-100.2915745,fiftymilemex
29.7931087,-100.2906665,fiftymilemex
29.7899089,-100.2862853,fiftymilemex
29.7862091,-100.2738071,fiftymilemex
29.7859091,-100.2652089,fiftymilemex
29.7825093,-100.2632289,fiftymilemex
29.7822093,-100.2590307,fiftymilemex
29.7748097,-100.2512742,fiftymilemex
29.7720099,-100.2455907,fiftymilemex
29.7718099,-100.2353919,fiftymilemex
29.7746097,-100.2284754,fiftymilemex
29.7641103,-100.2269372,fiftymilemex
29.7667101,-100.2268219,fiftymilemex
29.7743097,-100.2246772,fiftymilemex
29.7716099,-100.2233931,fiftymilemex
29.7625104,-100.2164466,fiftymilemex
29.7443113,-100.2076536,fiftymilemex
29.7556107,-100.2065872,fiftymilemex
29.7392116,-100.2064836,fiftymilemex
29.7525109,-100.2049054,fiftymilemex
29.7360118,-100.2032024,fiftymilemex
29.7383116,-100.1958889,fiftymilemex
29.7299121,-100.1922383,fiftymilemex
29.7149129,-100.1874263,fiftymilemex
29.7105131,-100.1870521,fiftymilemex
29.6831146,-100.1871128,fiftymilemex
29.7210126,-100.1845905,fiftymilemex
29.6788148,-100.1838380,fiftymilemex
29.7095132,-100.1801580,fiftymilemex
29.7061133,-100.1778780,fiftymilemex
29.6953139,-100.1771413,fiftymilemex
29.6758150,-100.1751556,fiftymilemex
29.6705152,-100.1745866,fiftymilemex
29.6674154,-100.1707047,fiftymilemex
29.6649155,-100.1579194,fiftymilemex
29.6606158,-100.1504446,fiftymilemex
29.6504163,-100.1499042,fiftymilemex
29.6581159,-100.1481592,fiftymilemex
29.6377170,-100.1357785,fiftymilemex
29.6293174,-100.1201276,fiftymilemex
29.6273175,-100.1102393,fiftymilemex
29.6216178,-100.0959726,fiftymilemex
29.6111184,-100.0863339,fiftymilemex
29.5963191,-100.0793203,fiftymilemex
29.5851197,-100.0759856,fiftymilemex
29.5609210,-100.0754266,fiftymilemex
29.5423220,-100.0720349,fiftymilemex
29.5285227,-100.0682151,fiftymilemex
29.4533267,-100.0638515,fiftymilemex
29.5187232,-100.0629721,fiftymilemex
29.4589264,-100.0630190,fiftymilemex
29.4726257,-100.0628397,fiftymilemex
29.5062239,-100.0612447,fiftymilemex
29.5100237,-100.0606226,fiftymilemex
29.4933246,-100.0606196,fiftymilemex
29.4706258,-100.0599512,fiftymilemex
29.4668260,-100.0592733,fiftymilemex
29.4777254,-100.0586101,fiftymilemex
29.4982243,-100.0577911,fiftymilemex
29.4503268,-100.0577689,fiftymilemex
29.4250282,-100.0534153,fiftymilemex
29.4270281,-100.0518037,fiftymilemex
29.4374275,-100.0504435,fiftymilemex
29.4217283,-100.0489344,fiftymilemex
29.4141287,-100.0451783,fiftymilemex
29.4272281,-100.0440025,fiftymilemex
29.4349276,-100.0434580,fiftymilemex
29.4294279,-100.0421898,fiftymilemex
29.4143287,-100.0393771,fiftymilemex
29.4164286,-100.0372650,fiftymilemex
29.4199284,-100.0371448,fiftymilemex
29.4206284,-100.0350407,fiftymilemex
29.4179285,-100.0292563,fiftymilemex
29.4133288,-100.0283829,fiftymilemex
29.4116289,-100.0259927,fiftymilemex
29.4111289,-100.0233956,fiftymilemex
29.4132288,-100.0194835,fiftymilemex
29.3981296,-100.0160707,fiftymilemex
29.4120289,-100.0135904,fiftymilemex
29.3967297,-100.0133788,fiftymilemex
29.3900300,-100.0116175,fiftymilemex
29.3852303,-100.0115452,fiftymilemex
29.3835303,-100.0096550,fiftymilemex
29.3750308,-100.0043041,fiftymilemex
29.3994295,-100.0038632,fiftymilemex
29.3940298,-100.0032944,fiftymilemex
29.3833304,-100.0031562,fiftymilemex
29.3720310,-100.0027214,fiftymilemex
29.3972296,-100.0021759,fiftymilemex
29.3656313,-99.9921583,fiftymilemex
29.3462323,-99.9899701,fiftymilemex
29.3385327,-99.9875144,fiftymilemex
29.3592316,-99.9858952,fiftymilemex
29.3362328,-99.9833277,fiftymilemex
29.3396327,-99.9748081,fiftymilemex
29.3366328,-99.9606254,fiftymilemex
29.3232335,-99.9592025,fiftymilemex
29.3289332,-99.9585697,fiftymilemex
29.3184338,-99.9549301,fiftymilemex
29.2917352,-99.9513836,fiftymilemex
29.2859355,-99.9484169,fiftymilemex
29.2692363,-99.9468128,fiftymilemex
29.2989348,-99.9462422,fiftymilemex
29.2744361,-99.9462829,fiftymilemex
29.2825356,-99.9438364,fiftymilemex
29.2791358,-99.9430560,fiftymilemex
29.2662365,-99.9417300,fiftymilemex
29.2680364,-99.9345197,fiftymilemex
29.2617367,-99.9279558,fiftymilemex
29.2526372,-99.9279080,fiftymilemex
29.2169391,-99.9257125,fiftymilemex
29.1945403,-99.9220406,fiftymilemex
29.2329382,-99.9216209,fiftymilemex
29.2506373,-99.9209194,fiftymilemex
29.2273385,-99.9203529,fiftymilemex
29.1721414,-99.9141686,fiftymilemex
29.1691416,-99.9112857,fiftymilemex
29.1660417,-99.8936034,fiftymilemex
29.1575422,-99.8884519,fiftymilemex
29.1512425,-99.8755878,fiftymilemex
29.1528424,-99.8699787,fiftymilemex
29.1274438,-99.8628235,fiftymilemex
29.1196442,-99.8614679,fiftymilemex
29.1480427,-99.8598061,fiftymilemex
29.1167443,-99.8478844,fiftymilemex
29.1088447,-99.8464294,fiftymilemex
29.1066449,-99.8442419,fiftymilemex
29.0602473,-99.8256057,fiftymilemex
29.0668469,-99.8237682,fiftymilemex
29.0459480,-99.8193868,fiftymilemex
29.0955454,-99.8129051,fiftymilemex
29.0854460,-99.8118625,fiftymilemex
29.0914456,-99.8112284,fiftymilemex
29.0378484,-99.8087328,fiftymilemex
29.0251491,-99.8031048,fiftymilemex
28.9871511,-99.7834199,fiftymilemex
28.9899509,-99.7829041,fiftymilemex
28.9919508,-99.7797928,fiftymilemex
28.9769516,-99.7754776,fiftymilemex
28.9924508,-99.7703899,fiftymilemex
29.0145497,-99.7685648,fiftymilemex
28.9138549,-99.7649337,fiftymilemex
28.9966506,-99.7593662,fiftymilemex
28.8968558,-99.7582295,fiftymilemex
28.9252543,-99.7570695,fiftymilemex
28.9592525,-99.7558776,fiftymilemex
29.0127498,-99.7549750,fiftymilemex
28.9529529,-99.7529132,fiftymilemex
28.9389536,-99.7517922,fiftymilemex
29.0037502,-99.7508260,fiftymilemex
29.0097499,-99.7487920,fiftymilemex
28.8696572,-99.7340825,fiftymilemex
28.8565579,-99.7302562,fiftymilemex
28.7940611,-99.7103068,fiftymilemex
28.7892614,-99.7097337,fiftymilemex
28.8304592,-99.7071027,fiftymilemex
28.7854616,-99.7069550,fiftymilemex
28.8100603,-99.7042171,fiftymilemex
28.8226596,-99.7025465,fiftymilemex
28.7804618,-99.6984829,fiftymilemex
28.7681625,-99.6899518,fiftymilemex
28.7488635,-99.6718597,fiftymilemex
28.7447637,-99.6625826,fiftymilemex
28.7462636,-99.6434742,fiftymilemex
28.7436637,-99.6374887,fiftymilemex
28.7367641,-99.6337273,fiftymilemex
28.7095655,-99.6294791,fiftymilemex
28.7017659,-99.6261226,fiftymilemex
28.7000660,-99.6122320,fiftymilemex
28.6954662,-99.6009577,fiftymilemex
28.6890666,-99.5902933,fiftymilemex
28.6814670,-99.5846357,fiftymilemex
28.6780672,-99.5756546,fiftymilemex
28.6785671,-99.5580518,fiftymilemex
28.6662678,-99.5369203,fiftymilemex
28.6566683,-99.5030737,fiftymilemex
28.6537684,-99.5002898,fiftymilemex
28.6395691,-99.4948687,fiftymilemex
28.6247699,-99.4848510,fiftymilemex
28.6043710,-99.4738642,fiftymilemex
28.6143704,-99.4732087,fiftymilemex
28.5955714,-99.4702130,fiftymilemex
28.5895717,-99.4636462,fiftymilemex
28.5836720,-99.4457789,fiftymilemex
28.5761724,-99.4355205,fiftymilemex
28.5458740,-99.4296882,fiftymilemex
28.5306748,-99.4248722,fiftymilemex
28.5040762,-99.4082191,fiftymilemex
28.4935767,-99.3779771,fiftymilemex
28.4927767,-99.3566815,fiftymilemex
28.4626783,-99.3567474,fiftymilemex
28.4513789,-99.3553096,fiftymilemex
28.4480790,-99.3529277,fiftymilemex
28.4766776,-99.3504702,fiftymilemex
28.4907768,-99.3492925,fiftymilemex
28.4437793,-99.3457514,fiftymilemex
28.4375796,-99.3438855,fiftymilemex
28.4293800,-99.3369306,fiftymilemex
28.3841823,-99.3224788,fiftymilemex
28.3923819,-99.3211338,fiftymilemex
28.3744828,-99.3195320,fiftymilemex
28.4228803,-99.3186663,fiftymilemex
28.4021814,-99.3129800,fiftymilemex
28.4102810,-99.3119356,fiftymilemex
28.3660833,-99.3112780,fiftymilemex
28.3602836,-99.3009098,fiftymilemex
28.3360848,-99.2966423,fiftymilemex
28.3108861,-99.2965801,fiftymilemex
28.3512840,-99.2953591,fiftymilemex
28.3462843,-99.2944865,fiftymilemex
28.3072863,-99.2942998,fiftymilemex
28.3230855,-99.2927134,fiftymilemex
28.3044864,-99.2896151,fiftymilemex
28.3043864,-99.2696156,fiftymilemex
28.2888872,-99.2633003,fiftymilemex
28.2780878,-99.2612592,fiftymilemex
28.2736880,-99.2551832,fiftymilemex
28.2735880,-99.2497837,fiftymilemex
28.2757879,-99.2428717,fiftymilemex
28.2866874,-99.2367123,fiftymilemex
28.2841875,-99.2317259,fiftymilemex
28.2757879,-99.2269717,fiftymilemex
28.2500892,-99.2190118,fiftymilemex
28.2433896,-99.2122483,fiftymilemex
28.2411897,-99.2074603,fiftymilemex
28.2408897,-99.2033619,fiftymilemex
28.2438896,-99.1938456,fiftymilemex
28.2410897,-99.1882608,fiftymilemex
28.2316902,-99.1798120,fiftymilemex
28.2218907,-99.1759653,fiftymilemex
28.1980919,-99.1532947,fiftymilemex
28.1834927,-99.1434740,fiftymilemex
28.1778929,-99.1421044,fiftymilemex
28.1678935,-99.1300587,fiftymilemex
28.1654936,-99.1241717,fiftymilemex
28.1658936,-99.1188695,fiftymilemex
28.1742931,-99.1155239,fiftymilemex
28.1792929,-99.1095968,fiftymilemex
28.1743931,-99.1087234,fiftymilemex
28.1719932,-99.1060364,fiftymilemex
28.1690934,-99.0982522,fiftymilemex
28.1704933,-99.0899446,fiftymilemex
28.1468945,-99.0859725,fiftymilemex
28.1690934,-99.0854522,fiftymilemex
28.1504944,-99.0852530,fiftymilemex
28.1656936,-99.0813706,fiftymilemex
28.1541942,-99.0802330,fiftymilemex
28.1592939,-99.0779053,fiftymilemex
28.1397949,-99.0752110,fiftymilemex
28.1408948,-99.0684050,fiftymilemex
28.1371950,-99.0584251,fiftymilemex
28.1398949,-99.0475105,fiftymilemex
28.1503944,-99.0464536,fiftymilemex
28.1540942,-99.0437335,fiftymilemex
28.1439947,-99.0424882,fiftymilemex
28.1533942,-99.0401373,fiftymilemex
28.1478945,-99.0355671,fiftymilemex
28.1523943,-99.0230427,fiftymilemex
28.1502944,-99.0155541,fiftymilemex
28.1459946,-99.0122774,fiftymilemex
28.1381950,-99.0112197,fiftymilemex
28.1164961,-99.0041371,fiftymilemex
28.1139962,-99.0040507,fiftymilemex
28.1313953,-99.0028565,fiftymilemex
28.1184960,-98.9988263,fiftymilemex
28.1125963,-98.9978582,fiftymilemex
28.1287955,-98.9968706,fiftymilemex
28.1214958,-98.9966101,fiftymilemex
28.1177960,-98.9803301,fiftymilemex
28.1197959,-98.9778193,fiftymilemex
28.1240957,-98.9763960,fiftymilemex
28.1245957,-98.9741933,fiftymilemex
28.1148962,-98.9601458,fiftymilemex
27.8270109,-98.9594918,fiftymilemex
27.8331106,-98.9581593,fiftymilemex
27.8226111,-98.9579153,fiftymilemex
28.1004969,-98.9549237,fiftymilemex
28.0896975,-98.9489820,fiftymilemex
28.0087016,-98.9486187,fiftymilemex
27.8153115,-98.9493542,fiftymilemex
28.0326004,-98.9457901,fiftymilemex
28.0227009,-98.9453434,fiftymilemex
28.0070017,-98.9435279,fiftymilemex
28.0434998,-98.9427313,fiftymilemex
28.0547993,-98.9421704,fiftymilemex
27.8352105,-98.9429481,fiftymilemex
28.0629988,-98.9391262,fiftymilemex
28.0670986,-98.9344041,fiftymilemex
28.0797980,-98.9334355,fiftymilemex
27.8146115,-98.9334579,fiftymilemex
28.0745982,-98.9315636,fiftymilemex
27.8640090,-98.9290944,fiftymilemex
27.8493098,-98.9257729,fiftymilemex
27.8167114,-98.9248467,fiftymilemex
27.8770083,-98.9241250,fiftymilemex
28.0106015,-98.9217085,fiftymilemex
27.7834131,-98.9182240,fiftymilemex
27.9485047,-98.9162421,fiftymilemex
27.9571043,-98.9159960,fiftymilemex
27.8143115,-98.9160595,fiftymilemex
27.7770134,-98.9160580,fiftymilemex
28.0081016,-98.9138220,fiftymilemex
27.9025070,-98.9137886,fiftymilemex
27.9653038,-98.9132520,fiftymilemex
27.8911076,-98.9133496,fiftymilemex
27.7732136,-98.9125782,fiftymilemex
27.9096067,-98.9104506,fiftymilemex
27.7991123,-98.9093404,fiftymilemex
27.8047120,-98.9091106,fiftymilemex
27.9778032,-98.9037849,fiftymilemex
27.7699138,-98.9042957,fiftymilemex
27.9859028,-98.9029414,fiftymilemex
27.9996021,-98.9017677,fiftymilemex
27.9900026,-98.8993193,fiftymilemex
27.7789133,-98.8836479,fiftymilemex
27.5746237,-98.8754285,fiftymilemex
27.5655242,-98.8737764,fiftymilemex
27.7716137,-98.8719867,fiftymilemex
27.5807234,-98.8708964,fiftymilemex
27.5324259,-98.8686503,fiftymilemex
27.7337156,-98.8672880,fiftymilemex
27.5517249,-98.8675489,fiftymilemex
27.5298260,-98.8674639,fiftymilemex
27.5438253,-98.8665904,fiftymilemex
27.6173216,-98.8650036,fiftymilemex
27.7613142,-98.8635414,fiftymilemex
27.7470150,-98.8633174,fiftymilemex
27.6616193,-98.8622697,fiftymilemex
27.6558196,-98.8611004,fiftymilemex
27.5895230,-98.8582501,fiftymilemex
27.5213264,-98.8561085,fiftymilemex
27.7123167,-98.8550014,fiftymilemex
27.7201163,-98.8546601,fiftymilemex
27.6315208,-98.8546287,fiftymilemex
27.6487200,-98.8542379,fiftymilemex
27.6357206,-98.8534065,fiftymilemex
27.6697189,-98.8523269,fiftymilemex
27.6031223,-98.8512784,fiftymilemex
27.6866180,-98.8483375,fiftymilemex
27.5207265,-98.8489117,fiftymilemex
27.5224264,-98.8366028,fiftymilemex
27.5204265,-98.8318133,fiftymilemex
27.5103270,-98.8260663,fiftymilemex
27.4727289,-98.8181632,fiftymilemex
27.4978276,-98.8152318,fiftymilemex
27.4767287,-98.8149423,fiftymilemex
27.4586296,-98.8147370,fiftymilemex
27.4925279,-98.8102596,fiftymilemex
27.4493301,-98.8082856,fiftymilemex
27.4829284,-98.8048098,fiftymilemex
27.4898280,-98.8044737,fiftymilemex
27.4435304,-98.8007159,fiftymilemex
27.4403305,-98.7918327,fiftymilemex
27.4384306,-98.7755426,fiftymilemex
27.4344308,-98.7679635,fiftymilemex
27.3901331,-98.7524946,fiftymilemex
27.4300311,-98.7519865,fiftymilemex
27.4101321,-98.7469903,fiftymilemex
27.4215315,-98.7462309,fiftymilemex
27.3760338,-98.7408681,fiftymilemex
27.3747339,-98.7336749,fiftymilemex
27.3755338,-98.7183707,fiftymilemex
27.3683342,-98.7041082,fiftymilemex
27.3555348,-98.6937748,fiftymilemex
27.3254364,-98.6860312,fiftymilemex
27.2969378,-98.6665792,fiftymilemex
27.2580398,-98.6651807,fiftymilemex
27.2558399,-98.6639921,fiftymilemex
27.2032425,-98.6346640,fiftymilemex
27.2352409,-98.6334987,fiftymilemex
27.1693442,-98.6267388,fiftymilemex
27.1324461,-98.6038287,fiftymilemex
27.0587498,-98.5970070,fiftymilemex
27.0524501,-98.5965392,fiftymilemex
27.0711492,-98.5958434,fiftymilemex
27.0675494,-98.5935619,fiftymilemex
27.0465504,-98.5923694,fiftymilemex
27.0412507,-98.5789966,fiftymilemex
27.0360509,-98.5539232,fiftymilemex
27.0269514,-98.5438697,fiftymilemex
26.9434556,-98.5396958,fiftymilemex
26.9457555,-98.5393841,fiftymilemex
26.9362560,-98.5363325,fiftymilemex
26.9482553,-98.5330714,fiftymilemex
27.0100522,-98.5301561,fiftymilemex
26.9523551,-98.5288505,fiftymilemex
26.9586548,-98.5284184,fiftymilemex
26.9686543,-98.5266674,fiftymilemex
26.9638546,-98.5259919,fiftymilemex
26.9281564,-98.5258737,fiftymilemex
26.9223566,-98.5221032,fiftymilemex
26.9790538,-98.5194144,fiftymilemex
26.9861534,-98.5173782,fiftymilemex
26.9185568,-98.5153226,fiftymilemex
26.9085573,-98.5111734,fiftymilemex
26.9071574,-98.5076805,fiftymilemex
26.9078574,-98.4884770,fiftymilemex
26.9128571,-98.4794515,fiftymilemex
26.9213567,-98.4700083,fiftymilemex
26.9240566,-98.4623946,fiftymilemex
26.9229566,-98.4572002,fiftymilemex
26.9176569,-98.4480271,fiftymilemex
26.9036576,-98.4389983,fiftymilemex
26.9028576,-98.4370024,fiftymilemex
26.9040576,-98.4296963,fiftymilemex
26.9019577,-98.4142069,fiftymilemex
26.9106572,-98.4044627,fiftymilemex
26.9116572,-98.3998576,fiftymilemex
26.9093573,-98.3952693,fiftymilemex
26.9093573,-98.3894693,fiftymilemex
26.8876584,-98.3823796,fiftymilemex
26.9050575,-98.3806912,fiftymilemex
26.8951580,-98.3796415,fiftymilemex
26.8821587,-98.3759075,fiftymilemex
26.8798588,-98.3694192,fiftymilemex
26.8809587,-98.3630136,fiftymilemex
26.8961580,-98.3615364,fiftymilemex
26.8827586,-98.3614044,fiftymilemex
26.8884583,-98.3603755,fiftymilemex
26.9051575,-98.3528907,fiftymilemex
26.9026576,-98.3498034,fiftymilemex
26.8905582,-98.3494648,fiftymilemex
26.8855585,-98.3445902,fiftymilemex
26.8825586,-98.3390055,fiftymilemex
26.8813587,-98.3275115,fiftymilemex
26.8707592,-98.3274653,fiftymilemex
26.8758590,-98.3256395,fiftymilemex
26.8636596,-98.3234013,fiftymilemex
26.8677594,-98.3153806,fiftymilemex
26.8724592,-98.2971567,fiftymilemex
26.8767589,-98.2871349,fiftymilemex
26.8745590,-98.2771461,fiftymilemex
26.8699593,-98.2747694,fiftymilemex
26.8688593,-98.2693750,fiftymilemex
26.8745590,-98.2575461,fiftymilemex
26.8812587,-98.2511121,fiftymilemex
26.8813587,-98.2454115,fiftymilemex
26.8764590,-98.2407364,fiftymilemex
26.8781589,-98.2309278,fiftymilemex
26.8714592,-98.2249618,fiftymilemex
26.8581599,-98.2222292,fiftymilemex
26.8411607,-98.2157154,fiftymilemex
26.8482604,-98.2144794,fiftymilemex
26.8364610,-98.2049392,fiftymilemex
26.8353610,-98.1958447,fiftymilemex
26.8364610,-98.1905392,fiftymilemex
26.8141621,-98.1830520,fiftymilemex
26.8417607,-98.1816123,fiftymilemex
26.8184619,-98.1813303,fiftymilemex
26.8065625,-98.1775905,fiftymilemex
26.8183619,-98.1774308,fiftymilemex
26.8417607,-98.1772123,fiftymilemex
26.8290613,-98.1736766,fiftymilemex
26.8256615,-98.1712938,fiftymilemex
26.8041626,-98.1698026,fiftymilemex
26.8132621,-98.1687566,fiftymilemex
26.8145621,-98.1647500,fiftymilemex
26.8239616,-98.1646024,fiftymilemex
26.8188618,-98.1627283,fiftymilemex
26.8088623,-98.1610788,fiftymilemex
26.8096623,-98.1558748,fiftymilemex
26.8063625,-98.1490915,fiftymilemex
26.7865635,-98.1466915,fiftymilemex
26.7826636,-98.1466112,fiftymilemex
26.7887633,-98.1437804,fiftymilemex
26.7896633,-98.1372759,fiftymilemex
26.7997628,-98.1345248,fiftymilemex
26.7974629,-98.1290365,fiftymilemex
26.7765640,-98.1285420,fiftymilemex
26.7880634,-98.1283839,fiftymilemex
26.7912632,-98.1264678,fiftymilemex
26.7755640,-98.1131471,fiftymilemex
26.7735641,-98.1081572,fiftymilemex
26.7555650,-98.1060480,fiftymilemex
26.7670644,-98.1046900,fiftymilemex
26.7509652,-98.1028712,fiftymilemex
26.7468654,-98.0965918,fiftymilemex
26.7461655,-98.0832954,fiftymilemex
26.7515652,-98.0718681,fiftymilemex
26.7530651,-98.0606606,fiftymilemex
26.7624647,-98.0592132,fiftymilemex
26.7702643,-98.0499738,fiftymilemex
26.7659645,-98.0468955,fiftymilemex
26.7569649,-98.0439409,fiftymilemex
26.7584649,-98.0408333,fiftymilemex
26.7636646,-98.0389071,fiftymilemex
26.7637646,-98.0347066,fiftymilemex
26.7683644,-98.0247834,fiftymilemex
26.7549650,-98.0120510,fiftymilemex
26.7669644,-98.0096905,fiftymilemex
26.7450655,-98.0066009,fiftymilemex
26.7617647,-98.0061167,fiftymilemex
26.7443656,-98.0037044,fiftymilemex
26.7494653,-98.0005787,fiftymilemex
26.7520652,-97.9965656,fiftymilemex
26.7521652,-97.9932651,fiftymilemex
26.7368659,-97.9916422,fiftymilemex
26.7464655,-97.9910938,fiftymilemex
26.7347660,-97.9891528,fiftymilemex
26.7355660,-97.9864488,fiftymilemex
26.7549650,-97.9851510,fiftymilemex
26.7581649,-97.9843349,fiftymilemex
26.7427656,-97.9824125,fiftymilemex
26.7522652,-97.9797646,fiftymilemex
26.7449655,-97.9743014,fiftymilemex
26.7522652,-97.9739646,fiftymilemex
26.7483654,-97.9724843,fiftymilemex
26.7547650,-97.9711520,fiftymilemex
26.7359660,-97.9626467,fiftymilemex
26.7376659,-97.9568382,fiftymilemex
26.7384659,-97.9537342,fiftymilemex
26.7320662,-97.9524664,fiftymilemex
26.7460655,-97.9489959,fiftymilemex
26.7309662,-97.9484719,fiftymilemex
26.7344661,-97.9468543,fiftymilemex
26.7376659,-97.9396382,fiftymilemex
26.7229666,-97.9347122,fiftymilemex
26.7198668,-97.9344278,fiftymilemex
26.7336661,-97.9323583,fiftymilemex
26.7189668,-97.9310323,fiftymilemex
26.7328661,-97.9276624,fiftymilemex
26.7235666,-97.9175092,fiftymilemex
26.7233666,-97.9133102,fiftymilemex
26.7126671,-97.9107640,fiftymilemex
26.7256665,-97.9100986,fiftymilemex
26.7192668,-97.9090308,fiftymilemex
26.7154670,-97.9089500,fiftymilemex
26.7299663,-97.9087770,fiftymilemex
26.7111672,-97.9085716,fiftymilemex
26.7198668,-97.9058278,fiftymilemex
26.7121672,-97.9055666,fiftymilemex
26.7143671,-97.9046555,fiftymilemex
26.7313662,-97.8975699,fiftymilemex
26.7366659,-97.8876432,fiftymilemex
26.7353660,-97.8848498,fiftymilemex
26.7282664,-97.8833855,fiftymilemex
26.7272664,-97.8815906,fiftymilemex
26.7334661,-97.8768593,fiftymilemex
26.7116672,-97.8719691,fiftymilemex
26.7155670,-97.8715494,fiftymilemex
26.7087673,-97.8689837,fiftymilemex
26.7206667,-97.8667238,fiftymilemex
26.7250665,-97.8662016,fiftymilemex
26.7019677,-97.8527179,fiftymilemex
26.6941681,-97.8440571,fiftymilemex
26.6922682,-97.8305666,fiftymilemex
26.6821687,-97.8299174,fiftymilemex
26.6887683,-97.8289842,fiftymilemex
26.6777689,-97.8204395,fiftymilemex
26.6682694,-97.8143872,fiftymilemex
26.6671694,-97.8102927,fiftymilemex
26.6790688,-97.7945329,fiftymilemex
26.6682694,-97.7937872,fiftymilemex
26.6726691,-97.7915651,fiftymilemex
26.6830686,-97.7871128,fiftymilemex
26.6699693,-97.7862786,fiftymilemex
26.6786688,-97.7849349,fiftymilemex
26.6616697,-97.7795203,fiftymilemex
26.6641696,-97.7761077,fiftymilemex
26.6712692,-97.7759721,fiftymilemex
26.6762690,-97.7735470,fiftymilemex
26.6775689,-97.7701405,fiftymilemex
26.6632696,-97.7662123,fiftymilemex
26.6605698,-97.7658258,fiftymilemex
26.6488703,-97.7630845,fiftymilemex
26.6565700,-97.7626459,fiftymilemex
26.6517702,-97.7620699,fiftymilemex
26.6696693,-97.7607801,fiftymilemex
26.6537701,-97.7541599,fiftymilemex
26.6288713,-97.7491847,fiftymilemex
26.6248715,-97.7377048,fiftymilemex
26.6133721,-97.7332623,fiftymilemex
26.6205717,-97.7312263,fiftymilemex
26.6172719,-97.7296428,fiftymilemex
26.6283714,-97.7274872,fiftymilemex
26.6125721,-97.7271663,fiftymilemex
26.6139721,-97.7253593,fiftymilemex
26.6159720,-97.7252493,fiftymilemex
26.6308712,-97.7244747,fiftymilemex
26.6313712,-97.7187722,fiftymilemex
26.6148720,-97.7158548,fiftymilemex
26.6116722,-97.7123708,fiftymilemex
26.6184719,-97.7100368,fiftymilemex
26.6094723,-97.7048819,fiftymilemex
26.6263715,-97.7025972,fiftymilemex
26.6239716,-97.6996093,fiftymilemex
26.6276714,-97.6991907,fiftymilemex
26.6171719,-97.6981433,fiftymilemex
26.6309712,-97.6967742,fiftymilemex
26.6033726,-97.6957124,fiftymilemex
26.6312712,-97.6936727,fiftymilemex
26.6276714,-97.6933907,fiftymilemex
26.5954730,-97.6920519,fiftymilemex
26.5892733,-97.6793829,fiftymilemex
26.5827736,-97.6773154,fiftymilemex
26.5877734,-97.6570904,fiftymilemex
26.5864734,-97.6469969,fiftymilemex
26.5797738,-97.6410304,fiftymilemex
26.5769739,-97.6326443,fiftymilemex
26.5668744,-97.6273948,fiftymilemex
26.5636746,-97.6227108,fiftymilemex
26.5638746,-97.6203098,fiftymilemex
26.5748740,-97.6151548,fiftymilemex
26.5742741,-97.6112578,fiftymilemex
26.5767739,-97.6084453,fiftymilemex
26.5840736,-97.6075089,fiftymilemex
26.5705742,-97.6072763,fiftymilemex
26.5712742,-97.6047728,fiftymilemex
26.5858735,-97.6045999,fiftymilemex
26.5821737,-97.6001184,fiftymilemex
26.5734741,-97.5959618,fiftymilemex
26.5673744,-97.5901923,fiftymilemex
26.5646745,-97.5899058,fiftymilemex
26.5750740,-97.5891538,fiftymilemex
26.5641746,-97.5866083,fiftymilemex
26.5742741,-97.5861578,fiftymilemex
26.5711742,-97.5858733,fiftymilemex
26.5688743,-97.5795848,fiftymilemex
26.5617747,-97.5773202,fiftymilemex
26.5658745,-97.5771998,fiftymilemex
26.5596748,-97.5749307,fiftymilemex
26.5611747,-97.5713232,fiftymilemex
