longitude,latitude
-97.2764000,25.9522000
-97.2610000,25.9510000
-97.2475000,25.9480000
-97.2388000,25.9557000
-97.2266000,25.9593000
-97.2199000,25.9573000
-97.2086000,25.9639000
-97.2063000,25.9631000
-97.2050000,25.9580000
-97.1971000,25.9579000
-97.1886000,25.9537000
-97.1865000,25.9549000
-97.1868000,25.9584000
-97.1775000,25.9618000
-97.1755000,25.9658000
-97.1686000,25.9606000
-97.1580000,25.9612000
-97.1602000,25.9514000
-97.1595000,25.9491000
-97.1590000,25.7954000
-97.1602000,25.8013000
-97.1575000,25.8109000
-97.1590000,25.8139000
-97.1567000,25.8154000
-97.1666000,25.8182000
-97.1662000,25.8146000
-97.1680000,25.8137000
-97.1789000,25.8116000
-97.1810000,25.8055000
-97.1800000,25.8036000
-97.1714000,25.8029000
-97.1748000,25.8007000
-97.1781000,25.8010000
-97.1831000,25.7955000
-97.1820000,25.8001000
-97.1857000,25.8053000
-97.1903000,25.8011000
-97.1917000,25.7953000
-97.1967000,25.7953000
-97.1957000,25.7986000
-97.1985000,25.7993000
-97.2007000,25.7961000
-97.2032000,25.7972000
-97.2047000,25.7958000
-97.2162000,25.7942000
-97.1668000,25.8044000
-97.1623000,25.8098000
-97.1660000,25.8032000
-97.1668000,25.7977000
-97.1687000,25.7960000
-97.1681000,25.8032000
-97.1668000,25.8044000
-97.1773000,25.7959000
-97.1797000,25.7965000
-97.1775000,25.7977000
-97.1724000,25.7947000
-97.1734000,25.7944000
-97.1770000,25.7944000
-97.1773000,25.7959000
-114.5945000,31.7406000
-114.5988000,31.7333000
-114.6059000,31.7288000
-114.6225000,31.7302000
-114.6674000,31.7479000
-114.6728000,31.7507000
-114.6778000,31.7560000
-114.6323000,31.7572000
-114.6089000,31.7546000
-114.5985000,31.7511000
-114.5925000,31.7459000
-114.5945000,31.7406000
-116.6208000,31.8536000
-116.6211000,31.8540000
-116.6206000,31.8542000
-116.6204000,31.8538000
-116.6208000,31.8536000
-116.7244860,31.7269233
-116.7245000,31.7269000
-116.7260000,31.7275000
-116.7244860,31.7269233
-114.7448000,31.7960000
-114.7476000,31.8003000
-114.7461000,31.7953000
-114.7476000,31.7950000
-114.7443000,31.7900000
-114.7462000,31.7897000
-114.7441000,31.7894000
-114.7381000,31.7752000
-114.7390000,31.7745000
-114.7378000,31.7749000
-114.7305000,31.7649000
-114.7174000,31.7517000
-114.7082000,31.7453000
-114.7088000,31.7395000
-114.7073000,31.7447000
-114.6669000,31.7169000
-114.6535000,31.6949000
-114.6498000,31.6821000
-114.6506000,31.6799000
-114.6544000,31.6780000
-114.6593000,31.6784000
-114.6596000,31.6766000
-114.6623000,31.6756000
-114.6682000,31.6763000
-114.6701000,31.6779000
-114.6695000,31.6829000
-114.6757000,31.6824000
-114.6808000,31.6856000
-114.6880000,31.6869000
-114.6960000,31.6994000
-114.7116000,31.7103000
-114.7118000,31.7089000
-114.7130000,31.7101000
-114.7093000,31.7059000
-114.6970000,31.6985000
-114.6941000,31.6950000
-114.6897000,31.6817000
-114.6930000,31.6791000
-114.7002000,31.6803000
-114.7017000,31.6861000
-114.7043000,31.6870000
-114.7109000,31.6816000
-114.7151000,31.6842000
-114.7125000,31.6812000
-114.7175000,31.6812000
-114.7253000,31.6864000
-114.7221000,31.6946000
-114.7255000,31.6932000
-114.7263000,31.6948000
-114.7299000,31.6953000
-114.7308000,31.6974000
-114.7344000,31.6954000
-114.7407000,31.6951000
-114.7639000,31.7057000
-114.7822000,31.7213000
-114.7815000,31.7234000
-114.7846000,31.7231000
-114.7911000,31.7300000
-114.7966000,31.7426000
-114.8002000,31.7631000
-114.7993000,31.7827000
-114.8017000,31.8010000
-114.7999000,31.8126000
-114.7918000,31.8175000
-114.7862000,31.8187000
-114.7660000,31.8159000
-114.7498000,31.8053000
-114.7435000,31.7971000
-114.7448000,31.7960000
